clavecct,nombrecct,domicilio,numext,entrecalle,ycalle,callepost,codpost,colonia,ncolonia,localidad,municipio,entidad,ambito,longitud,latitud,turno,nturno,tipo,ntipo,nivel,nnivel,subnivel,nsubnivel,servicio,nservicio,control,ncontrol,subcontrol,nsubcontrol,sostenimiento,nsostenimiento
05DES0064W,"RUBÉN HUMBERTO MOREIRA FLORES","FEDERALISMO 992","","BOULEVARD ANALCO",TOMATLAN,"",25900,"","",0001,027,05,URBANO,-100.958522,25.563489,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0066U,"JUAN ANTONIO DE LA FUENTE","HERÓICO COLEGIO MILITAR NÚM. 21","","RAMOS ARIZPE","IGNACIO ALLENDE","",27980,"","",0001,024,05,URBANO,-102.182558,25.438799,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0067T,"HÉROE DE NACOZARI","LA PAZ NÚM. 101","",SONORA,"FRANCISCO I MADERO","",25600,"","",0001,010,05,URBANO,-101.454445,26.92638,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0069R,"SECUNDARIA GENERAL","EDUARDO W. BENAVIDES 301 OTE.","","MANUEL ACUÑA","JUAN ANTONIO DE LA FUENTE","",26530,"","",0001,003,05,URBANO,-100.852743,28.356148,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0070G,"SECUNDARIA GENERAL NÚM. 5","BOULEVARD ALFREDO GARZA CHAPA 100","","CARRETERA SANTA EULALIA","","",26237,"","",0001,002,05,URBANO,-101.010145,29.335092,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0071F,"SECCIÓN 5 PROFRA. EVANGELINA VALDÉS DE MOREIRA","MIGUEL HIDALGO 700","",AYUNTAMIENTO,MALDONADO,"",26015,"","",0001,025,05,URBANO,-100.564629,28.723975,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0072E,"EJERCITO MEXICANO","BOULEVARD PEDRO FIGUEROA","","BOULEVARD ORTIZ DE MONTELONGO","JOSÉ RODRÍGUEZ DE LA FUENTE","",25210,"","",0001,030,05,URBANO,-100.976807,25.471024,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0073D,"FRANCISCO COSS RAMOS","SAN JORGE NÚM. 1170","","SANTA LUCÍA","DIAGONAL SANTA MÓNICA","",25904,"","",0001,027,05,URBANO,-100.928499,25.506728,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0074C,"DR. ROGELIO MONTEMAYOR SEGUY","RÍO LERMA 337","","BAHIA ESCONDIDA","RIO BLANCO","",26080,"","",0001,025,05,URBANO,-100.533603,28.680205,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0075B,"EJERCITO MEXICANO","BOULEVARD PEDRO FIGUEROA","","BOULEVARD ORTIZ DE MONTELONGO","JOSÉ RODRÍGUEZ DE LA FUENTE","",25210,"","",0001,030,05,URBANO,-100.976807,25.471024,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0076A,"SECUNDARIA GENERAL NÚM. 17","CUBA S/N",SN,"TEODORO SÁNCHEZ","CORDILLERA DE LOS ANDES","",25084,"","",0001,030,05,URBANO,-101.013047,25.350128,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0077Z,"CARLOS MIWA VALDÉS","ORIZABA SN",SN,"1 DE MAYO","18 DE MARZO","",26830,"","",0014,032,05,URBANO,-101.212741,27.939915,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0079Y,"NIÑOS HÉROES","MONTERREY 2401","","JUÁREZ","SAN IGNACIO","",26060,"","",0001,025,05,URBANO,-100.539854,28.693107,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0080N,"SECUNDARIA GENERAL NÚM. 16","CALZADA LUISA","","AVENIDA REGINA","CIRCUITO ANNA","",27418,"","",0001,035,05,URBANO,-103.366196,25.605213,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0081M,"SECUNDARIA GENERAL NÚM. 3","CARMESÍ S/N",SN,OBSIDIANA,"VALLE NORTE","",25094,"","",0001,027,05,URBANO,-100.967491,25.546429,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0082L,"ESCUELA DE EDUCACIÓN SECUNDARIA","PUERTA DEL ORIENTE","","DOLORES GARCÍA ZENDEJO","IMPERIO KHMER","",25016,"","",0001,030,05,URBANO,-100.910497,25.434447,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0083K,"JAVIER LUIS CABELLO SILLER","PARRAL 221","","FRANCISCO ORTIZ","OTILIO GONZÁLEZ","",25060,"","",0001,030,05,URBANO,-100.919328,25.408869,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0084J,"ESCUELA DE EDUCACIÓN SECUNDARIA","AVENIDA HACIENDA DE LA LAGUNA SN",SN,"HACIENDA DE PASTEJE","HACIENDA DE LOS REMEDIOS","",27271,"","",0001,035,05,URBANO,-103.345056,25.493333,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0085I,"ESCUELA SECUNDARIA GENERAL NÚM. 15","CALLE ESMERALDA","","AV. UNIVERSIDAD","CIRCUITO ESMERALDA","",27087,"","",0001,035,05,URBANO,-103.326752,25.544053,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0086H,"ESCUELA SECUNDARIA GENERAL NÚM. 6","PRINCIPE ENRIQUE","","PRINCIPE CARLOS","REY JAIME","","","","",0001,025,05,URBANO,-100.523123,28.700054,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0087G,"ESCUELA SECUNDARIA GENERAL NÚM. 17","INGENIERÍA BIOMEDICA 404","","GEOGRAFÍA HUMANA","INGENIERÍA BIOMEDICA","",27087,"","",0001,035,05,URBANO,-103.311012,25.548423,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DES0088F,"ESCUELA SECUNDARIA GENERAL NÚM. 6","BOULEVAR ALFREDO GARZA CHAPA 100","","CARRETERA A SANTAS EULALIA","","",26201,"","",0001,002,05,URBANO,-100.931667,29.324167,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,007,"SECUNDARIA GENERAL",41,"SECUNDARIA GENERAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DSN0009K,"SECUNDARIA PARA TRABAJADORES","TABACHINES Y SICOMOROS","",TABACHINES,DURAZNOS,"",27240,"","",0001,035,05,URBANO,-103.418429,25.532244,3,NOCTURNO,1,"EDUCACION BASICA",13,SECUNDARIA,009,"SECUNDARIA PARA TRABAJADORES",42,"SECUNDARIA PARA TRABAJADORES",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DSN0012Y,"FUNDADORES DE TORREON","CALZADA JUAN FRANCISCO EALY ORTIZ NÚM. 137","",NETZAHUALCOYOTL,CUITLAHUAC,"",27030,"","",0001,035,05,URBANO,-103.419575,25.551387,3,NOCTURNO,1,"EDUCACION BASICA",13,SECUNDARIA,009,"SECUNDARIA PARA TRABAJADORES",42,"SECUNDARIA PARA TRABAJADORES",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0001C,"SECUNDARIA TÉCNICA NÚM. 1","BOULEVARD REVOLUCIÓN 700 ORIENTE","","FRANCISCO I. MADERO","IGNACIO COMONFORT","",27000,"","",0001,035,05,URBANO,-103.440701,25.535505,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0001C,"SECUNDARIA TÉCNICA NÚM. 1","BOULEVARD REVOLUCIÓN 700 ORIENTE","","FRANCISCO I. MADERO","IGNACIO COMONFORT","",27000,"","",0001,035,05,URBANO,-103.440701,25.535505,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0002B,"SECUNDARIA TÉCNICA NÚM. 2","EULALIO GUTIÉRREZ S/N","","ÁLVARO OBREGÓN","FRANCISCO MURGUIA","",26779,"","",0001,028,05,URBANO,-101.139888,27.866792,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0002B,"SECUNDARIA TÉCNICA NÚM. 2","EULALIO GUTIÉRREZ S/N","","ÁLVARO OBREGÓN","FRANCISCO MURGUIA","",26779,"","",0001,028,05,URBANO,-101.139888,27.866792,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0003A,"SECUNDARIA TÉCNICA NÚM. 3","CALLE DEL ESTUDIANTE S/N",SN,"AVENIDA INDUSTRIAL","JUAN ANTONIO DE LA FUENTE","",25760,"","",0001,018,05,URBANO,-101.433867,26.888078,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0003A,"SECUNDARIA TÉCNICA NÚM. 3","CALLE DEL ESTUDIANTE S/N",SN,"AVENIDA INDUSTRIAL","JUAN ANTONIO DE LA FUENTE","",25760,"","",0001,018,05,URBANO,-101.433867,26.888078,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0004Z,"ISMAEL RAMOS MARTÍNEZ","AVENIDA UNIVERSIDAD S/N",SN,MARAVILLAS,MIRAVALLE,"",25260,"","",0001,030,05,URBANO,-100.997641,25.442611,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0004Z,"ISMAEL RAMOS MARTÍNEZ","AVENIDA UNIVERSIDAD S/N",SN,MARAVILLAS,MIRAVALLE,"",25260,"","",0001,030,05,URBANO,-100.997641,25.442611,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0005Z,"PEDRO FERRIZ SANTACRUZ","SAN LUIS 701","","AVENIDA LÓPEZ MATEOS","HERÓICO COLEGIO MILITAR","",26025,"","",0001,025,05,URBANO,-100.529727,28.703188,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0005Z,"PEDRO FERRIZ SANTACRUZ","SAN LUIS 701","","AVENIDA LÓPEZ MATEOS","HERÓICO COLEGIO MILITAR","",26025,"","",0001,025,05,URBANO,-100.529727,28.703188,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0007X,"SECUNDARIA TÉCNICA NÚM. 7","AVENIDA HIDALGO NÚM. 222","","ADOLFO LÓPEZ MATEOS","JUAN N. ÁLVAREZ","",27800,"","",0001,033,05,URBANO,-102.989171,25.758701,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0007X,"SECUNDARIA TÉCNICA NÚM. 7","AVENIDA HIDALGO NÚM. 222","","ADOLFO LÓPEZ MATEOS","JUAN N. ÁLVAREZ","",27800,"","",0001,033,05,URBANO,-102.989171,25.758701,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0008W,"SECUNDARIA TÉCNICA NÚM. 8","FRANCISCO I. MADERO NÚM. 100","","NIÑOS HÉROES","BOULEVARD PRESIDENTE CARRANZA","",27640,"","",0001,007,05,URBANO,-102.065155,26.983827,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0009V,"SECUNDARIA TÉCNICA NÚM. 9",CONOCIDO,SN,"","","",25370,"","",0107,004,05,RURAL,-100.579444,25.2725,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0010K,"SECUNDARIA TÉCNICA NÚM. 10","AVENIDA POLO NORTE NÚM. 201 PTE.","",MORELOS,GUERRERO,"",26530,"","",0001,003,05,URBANO,-100.859644,28.354494,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0011J,"SECUNDARIA TÉCNICA NÚM. 11","AVENIDA ZARAGOZA S/N",SN,"AVENIDA JUAN DE LA CRUZ BORREGO","","",27468,"","",0025,017,05,URBANO,-103.143055,25.486875,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0012I,"SECUNDARIA TÉCNICA NÚM. 12",CONOCIDO,"","","","",25300,"","",0114,030,05,RURAL,-101.283056,25.288889,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0013H,"SECUNDARIA TÉCNICA NÚM. 13","AUTOPISTA TORREON-SAN PEDRO KILÓMETRO 7. 1","","LOS NOGALES","CALZADA TERRITORIO SANTOS MODELO","",27420,"","",0152,035,05,URBANO,-103.374119,25.637264,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0013H,"SECUNDARIA TÉCNICA NÚM. 13","AUTOPISTA TORREON-SAN PEDRO KILÓMETRO 7. 1","","LOS NOGALES","CALZADA TERRITORIO SANTOS MODELO","",27420,"","",0152,035,05,URBANO,-103.374119,25.637264,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0014G,"SECUNDARIA TÉCNICA NÚM. 14",CONOCIDO,"","","","",27450,"","",0305,017,05,RURAL,-103.254793,25.652217,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0015F,"SECUNDARIA TÉCNICA NÚM. 15","AVENIDA ALLENDE S/N",SN,CARRANZA,"BOULEVARD ROGELIO MONTEMAYOR","",27480,"","",0001,036,05,URBANO,-102.806201,25.34778,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0016E,"EULALIO GUTIÉRREZ TREVIÑO",CONOCIDO,"","","","",25336,"","",0215,030,05,RURAL,-101.1,24.855278,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0017D,"SECUNDARIA TÉCNICA NÚM. 17",CONOCIDO,"","","","",27950,"","",0022,033,05,URBANO,-103.110882,25.776856,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0018C,"SECUNDARIA TÉCNICA NÚM. 18","CALZADA LUIS DONALDO COLOSIO KILÓMETRO 1. 5","","","","",25950,"","",0001,011,05,URBANO,-101.480784,25.363845,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0019B,"SECUNDARIA TÉCNICA NÚM. 19",CONOCIDO,"","","","",27430,"","",0158,035,05,RURAL,-103.330556,25.102222,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0020R,"LUIS ALBERTO CHUK CANUL",CONOCIDO,"","","","",26420,"","",0020,014,05,URBANO,-100.904994,29.026159,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0021Q,"LORENZO DUARTE GARCÍA",CONOCIDO,"","","","",25910,"","",0070,027,05,RURAL,-100.933611,25.9475,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0022P,"SECUNDARIA TÉCNICA NÚM. 22",CONOCIDO,"","","","",27900,"","",0046,009,05,RURAL,-103.2175,25.873889,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0023O,"RAFAEL CEPEDA DE LA FUENTE","HERÓICO COLEGIO MILITAR NÚM. 100","",ALAMEDA,"BOULEVARD ENRIQUE MARTÍNEZ","",25350,"","",0001,004,05,URBANO,-100.856366,25.448798,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0024N,"SECUNDARIA TÉCNICA NÚM. 24","DEPORTIVO S/N",SN,"","","",25490,"","",0009,008,05,RURAL,-101.225,27.24,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0025M,"SECUNDARIA TÉCNICA NÚM. 25",CONOCIDO,"","","","",27940,"","",0030,033,05,RURAL,-102.942778,25.695278,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0026L,"SECUNDARIA TÉCNICA NÚM. 26",CONOCIDO,"","","","",27477,"","",0028,017,05,RURAL,-103.304722,25.4125,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0027K,"SECUNDARIA TÉCNICA NÚM. 27","CARRETERA MUZQUIZ-NUEVA ROSITA KILIMETRO 12. 5","","","","",26900,"","",0001,032,05,URBANO,-101.303394,27.942384,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0028J,"SECUNDARIA TÉCNICA NÚM. 28","PROLONGACIÓN ATENEO 1851","","RIO SAN JUAN","RIO GRIJALVA","",25030,"","",0001,030,05,URBANO,-100.983731,25.413219,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0028J,"SECUNDARIA TÉCNICA NÚM. 28","PROLONGACIÓN ATENEO 1851","","RIO SAN JUAN","RIO GRIJALVA","",25030,"","",0001,030,05,URBANO,-100.983731,25.413219,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0029I,"SECUNDARIA TÉCNICA NÚM. 29","TEOTIHUACAN S/N",SN,"AVENIDA EL PEDREGAL","CHICHEN ITZA","",25740,"","",0001,018,05,URBANO,-101.407873,26.906268,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0029I,"SECUNDARIA TÉCNICA NÚM. 29","TEOTIHUACAN S/N",SN,"AVENIDA EL PEDREGAL","CHICHEN ITZA","",25740,"","",0001,018,05,URBANO,-101.407873,26.906268,2,VESPERTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0030Y,"ANTONIO PERALES ZAMORA","ÁLVARO OBREGÓN NÚM. 301 NTE.","","OBREGÓN","NICOLAS BRAVO","",26600,"","",0001,037,05,URBANO,-100.722324,28.22465,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0031X,"SECUNDARIA TÉCNICA NÚM. 31","CARRETERA 30 NÚM. 104 KILÓMETRO 1","",NINGUNA,"CALLE 10","",27550,"","",0001,021,05,URBANO,-101.60208,27.031342,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",44,"SECUNDARIA TECNICA AGROPECUARIA",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
05DST0032W,"SECUNDARIA TÉCNICA NÚM. 32",CONOCIDO,"","","","",27610,"","",0020,034,05,RURAL,-103.662222,27.288333,1,MATUTINO,1,"EDUCACION BASICA",13,SECUNDARIA,008,"SECUNDARIA TECNICA",43,"SECUNDARIA TECNICA INDUSTRIAL",1,"PÚBLICO",2,ESTATAL,24,"FEDERAL TRANSFERIDO"
